system;q;dm;k;clutch;seed;sdmu;df;mu;numgen;nmp;nfp;runtime;patch;imprint;l;generation;meanaf;varaf;meanam;varam;nsurvf;nsurvm;ram;file
diploid;1;0;0.333333;200;162256386;0.02;1;0.01;20000;2;2;1552706808;1000;madumnal;1;20000;2.35348;0.00180335;1.51326;0.00238082;96666;95902;0.024104;./core_38/sim_sa_sexbias_16_3_2019_032648_141610162
diploid;1;0;0.333333;200;851021991;0.02;1;0.01;20000;2;2;1552661998;1000;madumnal;1;20000;2.34416;0.00340085;1.51818;0.00152643;95803;95822;0.024076;./core_39/sim_sa_sexbias_15_3_2019_145958_850302680
diploid;1;0;0.333333;200;570852296;0.02;1;0.01;20000;2;2;1552685604;1000;madumnal;1;20000;2.34602;0.00299878;1.53142;0.00227475;95961;95912;0.024104;./core_39/sim_sa_sexbias_15_3_2019_213324_570513068
diploid;1;0;0.333333;200;8882671;0.02;1;0.01;20000;2;2;1552708463;1000;madumnal;1;20000;2.29236;0.00254515;1.5268;0.00188055;88944;89412;0.0241;./core_39/sim_sa_sexbias_16_3_2019_035423_8484235
haplodiploid;1;0;0.333333;200;305139021;0.02;1;0.01;20000;2;2;1552661999;1000;padumnal;1;20000;2.3515;0.00255536;1.49346;0.00161753;96505;96725;0.024132;./core_40/sim_sa_sexbias_15_3_2019_145959_304465856
haplodiploid;1;0;0.333333;200;624688023;0.02;1;0.01;20000;2;2;1552684542;1000;padumnal;1;20000;2.33309;0.003099;1.52793;0.00268481;93785;94354;0.024116;./core_40/sim_sa_sexbias_15_3_2019_211542_611059054
haplodiploid;1;0;0.333333;200;566674528;0.02;1;0.01;20000;2;2;1552706998;1000;padumnal;1;20000;2.30659;0.00443659;1.51529;0.00184284;90638;91077;0.024096;./core_40/sim_sa_sexbias_16_3_2019_032958_545143358
haplodiploid;1;0;0.333333;200;442049813;0.02;1;0.01;20000;2;2;1552661999;1000;padumnal;1;20000;2.32271;0.00178602;1.49074;0.00242439;93170;92603;0.024132;./core_41/sim_sa_sexbias_15_3_2019_145959_441048894
haplodiploid;1;0;0.333333;200;542754816;0.02;1;0.01;20000;2;2;1552683639;1000;padumnal;1;20000;2.34969;0.00283541;1.52782;0.00363967;95973;96234;0.024112;./core_41/sim_sa_sexbias_15_3_2019_210039_542437960
diploid;1;0;0.333333;200;246878244;0.02;1;0.01;20000;2;2;1552704298;1000;padumnal;1;20000;2.32051;0.00201006;1.4976;0.00242306;92507;92094;0.0241;./core_41/sim_sa_sexbias_16_3_2019_024458_246444096
diploid;1;0;0.333333;200;256497778;0.02;1;0.01;20000;2;2;1552661998;1000;padumnal;1;20000;2.32218;0.00171778;1.53438;0.0013841;92543;92265;0.024096;./core_42/sim_sa_sexbias_15_3_2019_145958_255603997
diploid;1;0;0.333333;200;921799603;0.02;1;0.01;20000;2;2;1552685625;1000;padumnal;1;20000;2.33129;0.00305774;1.48063;0.00143543;92935;93897;0.024108;./core_42/sim_sa_sexbias_15_3_2019_213345_905173197
diploid;1;0;0.333333;200;541987821;0.02;1;0.01;20000;2;2;1552710067;1000;padumnal;1;20000;2.31134;0.00259756;1.5258;0.00294708;91205;90435;0.024104;./core_42/sim_sa_sexbias_16_3_2019_042107_541532135
diploid;1;0;0.333333;200;564381952;0.02;1;0.01;20000;2;2;1552661999;1000;padumnal;1;20000;2.32069;0.00320322;1.51933;0.00236767;91996;92628;0.024104;./core_43/sim_sa_sexbias_15_3_2019_145959_563818512
haplodiploid;1;0;0.333333;200;17627206;0.02;1;0.01;20000;2;2;1552684438;1000;maternal;1;20000;2.36981;0.00422099;1.51417;0.0123898;98594;98213;0.024096;./core_43/sim_sa_sexbias_15_3_2019_211357_996842239
haplodiploid;1;0;0.333333;200;763634480;0.02;1;0.01;20000;2;2;1552708002;1000;maternal;1;20000;2.30761;0.00889656;1.51555;0.00848004;90887;91238;0.024116;./core_43/sim_sa_sexbias_16_3_2019_034642_742082273
haplodiploid;1;0;0.333333;200;337099846;0.02;1;0.01;20000;2;2;1552661999;1000;maternal;1;20000;2.31807;0.00495245;1.55085;0.00571584;92638;92232;0.024112;./core_44/sim_sa_sexbias_15_3_2019_145959_336532548
haplodiploid;1;0;0.333333;200;466582371;0.02;1;0.01;20000;2;2;1552679398;1000;maternal;1;20000;2.28132;0.00605552;1.50796;0.00543153;87861;88426;0.024108;./core_44/sim_sa_sexbias_15_3_2019_194958_466259258
haplodiploid;1;0;0.333333;200;836303179;0.02;1;0.01;20000;2;2;1552696514;1000;maternal;1;20000;2.33785;0.00345633;1.43924;0.0126505;94505;94571;0.024144;./core_44/sim_sa_sexbias_16_3_2019_003514_835986757
diploid;1;0;0.333333;200;944594874;0.02;1;0.01;20000;2;2;1552661998;1000;maternal;1;20000;2.28751;0.00389304;1.54869;0.00353938;89207;89065;0.024112;./core_45/sim_sa_sexbias_15_3_2019_145958_943678576
diploid;1;0;0.333333;200;839291357;0.02;1;0.01;20000;2;2;1552685983;1000;maternal;1;20000;2.34766;0.00627013;1.59701;0.00549349;95640;95944;0.024108;./core_45/sim_sa_sexbias_15_3_2019_213943_838923633
diploid;1;0;0.333333;200;531089366;0.02;1;0.01;20000;2;2;1552709390;1000;maternal;1;20000;2.35274;0.00298074;1.54241;0.00827029;97130;96865;0.02412;./core_45/sim_sa_sexbias_16_3_2019_040950_530712118
diploid;1;0;0.333333;200;337482621;0.02;1;0.01;20000;2;2;1552661998;1000;maternal;1;20000;2.36175;0.00443911;1.5144;0.00487183;96750;98386;0.024144;./core_46/sim_sa_sexbias_15_3_2019_145958_336693508
diploid;1;0;0.333333;200;110640900;0.02;1;0.01;20000;2;2;1552685353;1000;maternal;1;20000;2.35601;0.00413514;1.53099;0.0040289;96158;96423;0.024216;./core_46/sim_sa_sexbias_15_3_2019_212913_110223566
haplodiploid;1;0;0.333333;200;387839955;0.02;1;0.01;20000;2;2;1552710415;1000;paternal;1;20000;2.3308;0.00187556;1.52013;0.00231908;93361;93648;0.024096;./core_46/sim_sa_sexbias_16_3_2019_042655_387413438
haplodiploid;1;0;0.333333;200;468460570;0.02;1;0.01;20000;2;2;1552661999;1000;paternal;1;20000;2.26234;0.00192115;1.50272;0.00160972;85626;85954;0.0241;./core_47/sim_sa_sexbias_15_3_2019_145959_467808264
haplodiploid;1;0;0.333333;200;240740726;0.02;1;0.01;20000;2;2;1552685033;1000;paternal;1;20000;2.35241;0.00416609;1.51415;0.00256542;96350;96058;0.02412;./core_47/sim_sa_sexbias_15_3_2019_212353_219416993
haplodiploid;1;0;0.333333;200;142349027;0.02;1;0.01;20000;2;2;1552707849;1000;paternal;1;20000;2.32608;0.00306633;1.49318;0.00428668;93079;93131;0.024112;./core_47/sim_sa_sexbias_16_3_2019_034409_141999639
haplodiploid;1;0;0.333333;200;364599966;0.02;1;0.01;20000;2;2;1552661998;1000;paternal;1;20000;2.31464;0.00268939;1.51128;0.00200963;91850;92014;0.024108;./core_48/sim_sa_sexbias_15_3_2019_145958_364060431
diploid;1;0;0.333333;200;262066888;0.02;1;0.01;20000;2;2;1552684130;1000;paternal;1;20000;2.3391;0.0133857;1.56721;0.00519224;93962;93818;0.024124;./core_48/sim_sa_sexbias_15_3_2019_210850_261744154
diploid;1;0;0.333333;200;588183436;0.02;1;0.01;20000;2;2;1552708552;1000;paternal;1;20000;2.36078;0.00649233;1.5155;0.00992901;97951;97667;0.024104;./core_48/sim_sa_sexbias_16_3_2019_035552_587732669
diploid;1;0;0.333333;200;256556054;0.02;1;0.01;20000;2;2;1552661998;1000;paternal;1;20000;2.30863;0.00611868;1.61842;0.0067136;90993;90612;0.024112;./core_49/sim_sa_sexbias_15_3_2019_145958_255572689
diploid;1;0;0.333333;200;369926614;0.02;1;0.01;20000;2;2;1552687159;1000;paternal;1;20000;2.39968;0.00219984;1.57133;0.00525493;102121;101632;0.024104;./core_49/sim_sa_sexbias_15_3_2019_215919_369576691
diploid;1;0;0.333333;200;93007074;0.02;1;0.01;20000;2;2;1552712259;1000;paternal;1;20000;2.32389;0.00636586;1.57821;0.00528749;93015;92561;0.02414;./core_49/sim_sa_sexbias_16_3_2019_045739_92540410
haplodiploid;1;0.05;0.333333;200;442024179;0.02;0.95;0.01;20000;2;2;1552661999;1000;offspring;0.1;20000;2.38343;0.00386582;3.67852;0.00388364;99659;100973;0.025824;./core_50/sim_sa_sexbias_15_3_2019_145959_441025437
haplodiploid;1;0.05;0.333333;200;632345153;0.02;0.95;0.01;20000;2;2;1552685316;1000;offspring;0.1;20000;2.39992;0.00245914;3.77773;0.00249469;102440;102593;0.025824;./core_50/sim_sa_sexbias_15_3_2019_212836_631991321
haplodiploid;1;0.05;0.333333;200;449039711;0.02;0.95;0.01;20000;2;2;1552708871;1000;offspring;0.1;20000;2.39704;0.0072582;3.75265;0.00477265;102235;102370;0.025808;./core_50/sim_sa_sexbias_16_3_2019_040111_448611807
haplodiploid;1;0.05;0.333333;200;305245616;0.02;0.95;0.01;20000;2;2;1552661999;1000;offspring;0.1;20000;2.39898;0.00382766;3.68619;0.00264592;102278;102310;0.025812;./core_51/sim_sa_sexbias_15_3_2019_145959_304500707
haplodiploid;1;0.05;0.333333;200;366682966;0.02;0.95;0.01;20000;2;2;1552686625;1000;offspring;0.1;20000;2.40921;0.00215433;3.76337;0.00505224;103975;103288;0.025796;./core_51/sim_sa_sexbias_15_3_2019_215025_345056439
diploid;1;0.05;0.333333;200;586184579;0.02;0.95;0.01;20000;2;2;1552710925;1000;offspring;0.1;20000;2.35175;0.0036663;3.34608;0.0036879;95828;96545;0.025812;./core_51/sim_sa_sexbias_16_3_2019_043525_585851327
diploid;1;0.05;0.333333;200;850867620;0.02;0.95;0.01;20000;2;2;1552661998;1000;offspring;0.1;20000;2.37426;0.0032583;3.23924;0.00439186;99142;99166;0.02582;./core_52/sim_sa_sexbias_15_3_2019_145958_850013699
diploid;1;0.05;0.333333;200;701886960;0.02;0.95;0.01;20000;2;2;1552687739;1000;offspring;0.1;20000;2.42825;0.0024501;3.24955;0.00737362;106069;105985;0.025816;./core_52/sim_sa_sexbias_15_3_2019_220859_701520599
diploid;1;0.05;0.333333;200;110845075;0.02;0.95;0.01;20000;2;2;1552714509;1000;offspring;0.1;20000;2.39721;0.00268623;3.25875;0.0037612;102002;102092;0.025792;./core_52/sim_sa_sexbias_16_3_2019_053509_89131031
diploid;1;0.05;0.333333;200;59397260;0.02;0.95;0.01;20000;2;2;1552661999;1000;offspring;0.1;20000;2.38516;0.00385464;3.25821;0.0115004;100002;101114;0.025836;./core_53/sim_sa_sexbias_15_3_2019_145959_58588190
haplodiploid;1;0.05;0.333333;200;984306716;0.02;0.95;0.01;20000;2;2;1552687248;1000;madumnal;0.1;20000;2.39688;0.00221423;3.70462;0.00350115;102195;101813;0.025804;./core_53/sim_sa_sexbias_15_3_2019_220048_967488117
haplodiploid;1;0.05;0.333333;200;351314265;0.02;0.95;0.01;20000;2;2;1552712561;1000;madumnal;0.1;20000;2.39341;0.002103;3.7869;0.00144934;101448;101794;0.025804;./core_53/sim_sa_sexbias_16_3_2019_050241_333099702
haplodiploid;1;0.05;0.333333;200;624920640;0.02;0.95;0.01;20000;2;2;1552661999;1000;madumnal;0.1;20000;2.35961;0.00702483;3.75122;0.00501321;97551;96647;0.025792;./core_54/sim_sa_sexbias_15_3_2019_145959_624088509
haplodiploid;1;0.05;0.333333;200;339606662;0.02;0.95;0.01;20000;2;2;1552687940;1000;madumnal;0.1;20000;2.37351;0.00336899;3.70682;0.00380715;99200;98957;0.025812;./core_54/sim_sa_sexbias_15_3_2019_221220_318047673
haplodiploid;1;0.05;0.333333;200;145378615;0.02;0.95;0.01;20000;2;2;1552713262;1000;madumnal;0.1;20000;2.38157;0.00329788;3.72726;0.00485874;99407;100342;0.025828;./core_54/sim_sa_sexbias_16_3_2019_051422_144953558
diploid;1;0.05;0.333333;200;398485650;0.02;0.95;0.01;20000;2;2;1552661999;1000;madumnal;0.1;20000;2.3825;0.00225268;3.72111;0.00550581;100634;100056;0.025788;./core_55/sim_sa_sexbias_15_3_2019_145959_398020763
diploid;1;0.05;0.333333;200;331326246;0.02;0.95;0.01;20000;2;2;1552687295;1000;madumnal;0.1;20000;2.39752;0.00259564;3.7792;0.00196339;102275;102524;0.025808;./core_55/sim_sa_sexbias_15_3_2019_220135_309821591
diploid;1;0.05;0.333333;200;174323898;0.02;0.95;0.01;20000;2;2;1552713287;1000;madumnal;0.1;20000;2.37465;0.00213394;3.70476;0.00287333;99205;98639;0.025812;./core_55/sim_sa_sexbias_16_3_2019_051447_157761120
diploid;1;0.05;0.333333;200;473512117;0.02;0.95;0.01;20000;2;2;1552661998;1000;madumnal;0.1;20000;2.37251;0.00410262;3.733;0.0029645;98417;98587;0.025812;./core_56/sim_sa_sexbias_15_3_2019_145958_472705767
diploid;1;0.05;0.333333;200;408076445;0.02;0.95;0.01;20000;2;2;1552688818;1000;madumnal;0.1;20000;2.37482;0.00285355;3.71201;0.0020067;98856;98995;0.025804;./core_56/sim_sa_sexbias_15_3_2019_222658_407699050
haplodiploid;1;0.05;0.333333;200;969024408;0.02;0.95;0.01;20000;2;2;1552714353;1000;padumnal;0.1;20000;2.3554;0.00341048;3.74187;0.00184433;96553;96639;0.025828;./core_56/sim_sa_sexbias_16_3_2019_053233_947119863
haplodiploid;1;0.05;0.333333;200;223853419;0.02;0.95;0.01;20000;2;2;1552661999;1000;padumnal;0.1;20000;2.3557;0.00148746;3.75933;0.00328159;96846;96363;0.0258;./core_57/sim_sa_sexbias_15_3_2019_145959_223491197
haplodiploid;1;0.05;0.333333;200;613370236;0.02;0.95;0.01;20000;2;2;1552686663;1000;padumnal;0.1;20000;2.41368;0.00241287;3.74526;0.00436184;103952;103870;0.025792;./core_57/sim_sa_sexbias_15_3_2019_215103_591928069
haplodiploid;1;0.05;0.333333;200;904592452;0.02;0.95;0.01;20000;2;2;1552712361;1000;padumnal;0.1;20000;2.35863;0.002441;3.78871;0.0069517;97380;97127;0.025824;./core_57/sim_sa_sexbias_16_3_2019_045921_904215316
haplodiploid;1;0.05;0.333333;200;869895404;0.02;0.95;0.01;20000;2;2;1552661999;1000;padumnal;0.1;20000;2.41575;0.00158827;3.76479;0.00495459;104076;104078;0.0258;./core_58/sim_sa_sexbias_15_3_2019_145959_868816892
diploid;1;0.05;0.333333;200;576612558;0.02;0.95;0.01;20000;2;2;1552686654;1000;padumnal;0.1;20000;2.40804;0.00212992;2.85612;0.00313462;103176;103332;0.025804;./core_58/sim_sa_sexbias_15_3_2019_215054_554843243
diploid;1;0.05;0.333333;200;471154202;0.02;0.95;0.01;20000;2;2;1552713027;1000;padumnal;0.1;20000;2.38127;0.00370949;2.86933;0.00336327;99805;99328;0.025796;./core_58/sim_sa_sexbias_16_3_2019_051027_470819143
diploid;1;0.05;0.333333;200;46531505;0.02;0.95;0.01;20000;2;2;1552662004;1000;padumnal;0.1;20000;2.40366;0.00271498;2.93327;0.00231513;102743;102658;0.0258;./core_59/sim_sa_sexbias_15_3_2019_150004_42149164
diploid;1;0.05;0.333333;200;388767952;0.02;0.95;0.01;20000;2;2;1552798101;1000;padumnal;0.1;20000;2.39675;0.00449112;2.94857;0.00281891;101585;101478;0.025804;./core_59/sim_sa_sexbias_17_3_2019_044821_387714392
diploid;1;0.05;0.333333;200;658940944;0.02;0.95;0.01;20000;2;2;1552937450;1000;padumnal;0.1;20000;2.43859;0.00226968;2.92793;0.00188337;107041;107068;0.0258;./core_59/sim_sa_sexbias_18_3_2019_193050_657865919
haplodiploid;1;0.05;0.333333;200;652065715;0.02;0.95;0.01;20000;2;2;1552661998;1000;maternal;0.1;20000;2.42119;0.00309232;4.93531;0.00415227;105225;104851;0.025804;./core_60/sim_sa_sexbias_15_3_2019_145958_651180784
haplodiploid;1;0.05;0.333333;200;405361429;0.02;0.95;0.01;20000;2;2;1552687314;1000;maternal;0.1;20000;2.41101;0.00421605;5.08198;0.012576;103466;103361;0.025816;./core_60/sim_sa_sexbias_15_3_2019_220154_405043880
haplodiploid;1;0.05;0.333333;200;281626036;0.02;0.95;0.01;20000;2;2;1552711853;1000;maternal;0.1;20000;2.37843;0.00487864;4.93327;0.00221805;99565;99731;0.025844;./core_60/sim_sa_sexbias_16_3_2019_045053_261806965
haplodiploid;1;0.05;0.333333;200;923239313;0.02;0.95;0.01;20000;2;2;1552661998;1000;maternal;0.1;20000;2.36167;0.0106762;4.91986;0.00420479;97486;97552;0.027392;./core_61/sim_sa_sexbias_15_3_2019_145958_922280957
haplodiploid;1;0.05;0.333333;200;910715066;0.02;0.95;0.01;20000;2;2;1552686430;1000;maternal;0.1;20000;2.43263;0.00429122;5.02233;0.00479856;106600;106060;0.025856;./core_61/sim_sa_sexbias_15_3_2019_214710_894837857
diploid;1;0.05;0.333333;200;746700091;0.02;0.95;0.01;20000;2;2;1552711538;1000;maternal;0.1;20000;2.35581;0.00344238;5.2367;0.0048819;96918;95966;0.025852;./core_61/sim_sa_sexbias_16_3_2019_044538_725294997
diploid;1;0.05;0.333333;200;628590928;0.02;0.95;0.01;20000;2;2;1552661998;1000;maternal;0.1;20000;2.46018;0.00557558;4.9178;0.00248161;110503;110121;0.02582;./core_62/sim_sa_sexbias_15_3_2019_145958_627454886
diploid;1;0.05;0.333333;200;322165964;0.02;0.95;0.01;20000;2;2;1552682722;1000;maternal;0.1;20000;2.38398;0.00290378;4.82696;0.0024453;99986;100587;0.025812;./core_62/sim_sa_sexbias_15_3_2019_204522_300821654
diploid;1;0.05;0.333333;200;328126936;0.02;0.95;0.01;20000;2;2;1552701379;1000;maternal;0.1;20000;2.4329;0.00353658;5.05173;0.00334911;106445;106968;0.025816;./core_62/sim_sa_sexbias_16_3_2019_015619_309804741
diploid;1;0.05;0.333333;200;638151838;0.02;0.95;0.01;20000;2;2;1552661999;1000;maternal;0.1;20000;2.37697;0.00566962;5.08222;0.00408751;98749;99205;0.025816;./core_63/sim_sa_sexbias_15_3_2019_145959_637524445
haplodiploid;1;0.05;0.333333;200;435536758;0.02;0.95;0.01;20000;2;2;1552687639;1000;paternal;0.1;20000;2.35667;0.00288729;3.6544;0.00190062;97324;96895;0.025788;./core_63/sim_sa_sexbias_15_3_2019_220719_435148785
haplodiploid;1;0.05;0.333333;200;842638697;0.02;0.95;0.01;20000;2;2;1552712824;1000;paternal;0.1;20000;2.39392;0.00137132;3.74275;0.00468992;101175;101621;0.025832;./core_63/sim_sa_sexbias_16_3_2019_050704_842198675
haplodiploid;1;0.05;0.333333;200;806310458;0.02;0.95;0.01;20000;2;2;1552661998;1000;paternal;0.1;20000;2.41109;0.00190326;3.74606;0.00200396;103236;103342;0.025816;./core_64/sim_sa_sexbias_15_3_2019_145958_805482576
haplodiploid;1;0.05;0.333333;200;356886607;0.02;0.95;0.01;20000;2;2;1552686550;1000;paternal;0.1;20000;2.39742;0.00605583;3.76293;0.00447354;101472;101347;0.025812;./core_64/sim_sa_sexbias_15_3_2019_214910_356496188
haplodiploid;1;0.05;0.333333;200;220641703;0.02;0.95;0.01;20000;2;2;1552711071;1000;paternal;0.1;20000;2.38599;0.00290835;3.73688;0.00539357;100421;100242;0.025796;./core_64/sim_sa_sexbias_16_3_2019_043751_220229551
diploid;1;0.05;0.333333;200;337172797;0.02;0.95;0.01;20000;2;2;1552661999;1000;paternal;0.1;20000;2.40965;0.00404827;2.93302;0.00976366;103339;103653;0.025804;./core_65/sim_sa_sexbias_15_3_2019_145959_336558538
diploid;1;0.05;0.333333;200;31417804;0.02;0.95;0.01;20000;2;2;1552682579;1000;paternal;0.1;20000;2.3821;0.00246725;2.93275;0.0037727;100022;99998;0.025804;./core_65/sim_sa_sexbias_15_3_2019_204259_13093666
diploid;1;0.05;0.333333;200;155414157;0.02;0.95;0.01;20000;2;2;1552703143;1000;paternal;0.1;20000;2.38649;0.00742851;2.93978;0.00772771;100600;100297;0.025804;./core_65/sim_sa_sexbias_16_3_2019_022543_141175481
diploid;1;0.05;0.333333;200;564019633;0.02;0.95;0.01;20000;2;2;1552661999;1000;paternal;0.1;20000;2.40174;0.00140088;2.93349;0.00556377;102163;102376;0.025804;./core_66/sim_sa_sexbias_15_3_2019_145959_563543611
diploid;1;0.05;0.333333;200;459576416;0.02;0.95;0.01;20000;2;2;1552688765;1000;paternal;0.1;20000;2.36538;0.0041185;2.99316;0.00406888;97391;97660;0.025816;./core_66/sim_sa_sexbias_15_3_2019_222605_437688673
haplodiploid;1;0.05;0.333333;200;59942392;0.02;0.95;0.01;20000;2;2;1552716025;1000;offspring;0.5;20000;2.40514;0.00268951;3.23025;0.00413603;103058;102989;0.025812;./core_66/sim_sa_sexbias_16_3_2019_060025_59623248
haplodiploid;1;0.05;0.333333;200;944822517;0.02;0.95;0.01;20000;2;2;1552661998;1000;offspring;0.5;20000;2.40049;0.00216109;3.29208;0.00215656;102647;102016;0.025804;./core_67/sim_sa_sexbias_15_3_2019_145958_943877389
haplodiploid;1;0.05;0.333333;200;840056800;0.02;0.95;0.01;20000;2;2;1552687386;1000;offspring;0.5;20000;2.45689;0.00532581;3.27654;0.00282632;109533;110616;0.02584;./core_67/sim_sa_sexbias_15_3_2019_220306_839656422
haplodiploid;1;0.05;0.333333;200;535060613;0.02;0.95;0.01;20000;2;2;1552712278;1000;offspring;0.5;20000;2.42336;0.00463194;3.30691;0.00250194;105600;105556;0.025828;./core_67/sim_sa_sexbias_16_3_2019_045758_513441936
haplodiploid;1;0.05;0.333333;200;337499783;0.02;0.95;0.01;20000;2;2;1552661998;1000;offspring;0.5;20000;2.40768;0.00437244;3.27969;0.00348617;103314;103098;0.02582;./core_68/sim_sa_sexbias_15_3_2019_145958_336760835
diploid;1;0.05;0.333333;200;280976405;0.02;0.95;0.01;20000;2;2;1552686477;1000;offspring;0.5;20000;2.41754;0.00137508;3.06759;0.00241629;104625;104779;0.025808;./core_68/sim_sa_sexbias_15_3_2019_214757_280616901
diploid;1;0.05;0.333333;200;241052440;0.02;0.95;0.01;20000;2;2;1552712977;1000;offspring;0.5;20000;2.39422;0.00217848;3.00841;0.00330415;101686;101815;0.025804;./core_68/sim_sa_sexbias_16_3_2019_050937_240675565
diploid;1;0.05;0.333333;200;468741763;0.02;0.95;0.01;20000;2;2;1552661999;1000;offspring;0.5;20000;2.3924;0.0034778;3.04499;0.00340044;101932;101758;0.025804;./core_69/sim_sa_sexbias_15_3_2019_145959_467814614
diploid;1;0.05;0.333333;200;892759477;0.02;0.95;0.01;20000;2;2;1552687956;1000;offspring;0.5;20000;2.39956;0.00547075;3.02951;0.00384055;102187;102506;0.025804;./core_69/sim_sa_sexbias_15_3_2019_221236_892390229
diploid;1;0.05;0.333333;200;212761887;0.02;0.95;0.01;20000;2;2;1552715419;1000;offspring;0.5;20000;2.38618;0.00250805;3.00467;0.00499919;100571;100388;0.025816;./core_69/sim_sa_sexbias_16_3_2019_055019_191161244
haplodiploid;1;0.05;0.333333;200;365759325;0.02;0.95;0.01;20000;2;2;1552661998;1000;madumnal;0.5;20000;2.39875;0.00387492;3.29584;0.00315904;102512;101858;0.025808;./core_70/sim_sa_sexbias_15_3_2019_145958_365226805
haplodiploid;1;0.05;0.333333;200;659720652;0.02;0.95;0.01;20000;2;2;1552686887;1000;madumnal;0.5;20000;2.38084;0.00201228;3.2448;0.00350832;99828;100044;0.025812;./core_70/sim_sa_sexbias_15_3_2019_215447_659445066
haplodiploid;1;0.05;0.333333;200;645570470;0.02;0.95;0.01;20000;2;2;1552712891;1000;madumnal;0.5;20000;2.43718;0.00409617;3.32238;0.00671338;106980;107537;0.025792;./core_70/sim_sa_sexbias_16_3_2019_050811_645196716
haplodiploid;1;0.05;0.333333;200;806300733;0.02;0.95;0.01;20000;2;2;1552661998;1000;madumnal;0.5;20000;2.40625;0.0041906;3.26925;0.00356819;103233;103607;0.025812;./core_71/sim_sa_sexbias_15_3_2019_145958_805475551
haplodiploid;1;0.05;0.333333;200;234440656;0.02;0.95;0.01;20000;2;2;1552687320;1000;madumnal;0.5;20000;2.42156;0.00284531;3.2637;0.00394021;105067;104951;0.025804;./core_71/sim_sa_sexbias_15_3_2019_220200_234106889
diploid;1;0.05;0.333333;200;701975124;0.02;0.95;0.01;20000;2;2;1552713082;1000;madumnal;0.5;20000;2.41575;0.00243488;3.37644;0.0027137;104502;104381;0.025816;./core_71/sim_sa_sexbias_16_3_2019_051122_701542809
diploid;1;0.05;0.333333;200;638127374;0.02;0.95;0.01;20000;2;2;1552661999;1000;madumnal;0.5;20000;2.41416;0.00335189;3.2133;0.00198328;103716;104129;0.025824;./core_72/sim_sa_sexbias_15_3_2019_145959_637407739
diploid;1;0.05;0.333333;200;38528541;0.02;0.95;0.01;20000;2;2;1552688781;1000;madumnal;0.5;20000;2.40128;0.00300445;3.37839;0.00312998;102875;102577;0.025812;./core_72/sim_sa_sexbias_15_3_2019_222621_38138582
